Local time in Nairobi / Wilson (airport),T,P0,P,U,DD,Ff,ff10,WW,W'W',c,VV,Td
11.12.2017 20:00,20,629.4,765.8,64,Wind blowing from the north-northeast,6,,,,Broken clouds (60-90%) 660 m,10.0 and more,13
11.12.2017 19:00,20,628.8,765,69,Wind blowing from the east-northeast,4,,,,Broken clouds (60-90%) 660 m,10.0 and more,14
11.12.2017 18:00,21,629.2,765,60,Wind blowing from the east-northeast,9,,,,Scattered clouds (40-50%) 690 m,10.0 and more,13
11.12.2017 17:00,22,629.6,765,57,Wind blowing from the east-northeast,8,,,,Few clouds (10-30%) 750 m,10.0 and more,13
11.12.2017 16:00,23,629.4,764.3,50,Wind blowing from the east-northeast,8,,,,"Few clouds (10-30%) 750 m, broken clouds (60-90%) 8100 m",10.0 and more,12
11.12.2017 15:00,23,629.4,764.3,50,Wind blowing from the east-northeast,8,,,,"Few clouds (10-30%) 750 m, broken clouds (60-90%) 8100 m",10.0 and more,12
11.12.2017 14:00,23,630.7,765.8,47,Wind blowing from the east-northeast,5,,,,Broken clouds (60-90%) 750 m,10.0 and more,11
11.12.2017 13:00,22,630.3,765.8,53,Wind blowing from the east,4,,,,Broken clouds (60-90%) 720 m,10.0 and more,12
11.12.2017 12:00,21,631.1,767.3,57,Wind blowing from the east-northeast,5,,,,Broken clouds (60-90%) 690 m,10.0 and more,12
11.12.2017 11:00,20,630.7,767.3,56,Wind blowing from the north-east,5,,,,Scattered clouds (40-50%) 660 m,10.0 and more,11
11.12.2017 09:00,18,629.8,767.3,60,Wind blowing from the east-northeast,4,,,,"Few clouds (10-30%) 600 m, scattered clouds (40-50%) 2400 m",10.0 and more,10
11.12.2017 08:00,17,629.4,767.3,59,Wind blowing from the east-northeast,4,,,,"Few clouds (10-30%) 570 m, scattered clouds (40-50%) 2400 m",10.0 and more,9
11.12.2017 07:00,15,627.3,765.8,68,"Calm, no wind",0,,,,"Few clouds (10-30%) 510 m, broken clouds (60-90%) 2100 m",10.0 and more,9
11.12.2017 06:00,15,627.3,765.8,68,"Calm, no wind",0,,,,Few clouds (10-30%) 510 m,10.0 and more,9
11.12.2017 05:00,15,626.6,765,72,"Calm, no wind",0,,,,No clouds,,10
11.12.2017 04:00,15,626.6,765,77,"Calm, no wind",0,,,,No clouds,,11
11.12.2017 03:00,16,627.1,765,77,"Calm, no wind",0,,,,No clouds,,12
11.12.2017 02:00,17,628.1,765.8,73,"Calm, no wind",0,,,,No clouds,,12
11.12.2017 01:00,17,628.1,765.8,77,"Calm, no wind",0,,,,No clouds,,13
10.12.2017 23:00,18,628.6,765.8,78,"Calm, no wind",0,,,,Few clouds (10-30%) 600 m,10.0 and more,14
10.12.2017 22:00,18,628.6,765.8,73,"Calm, no wind",0,,,,Few clouds (10-30%) 600 m,10.0 and more,13
10.12.2017 21:00,19,628.3,765,64,Wind blowing from the east-northeast,4,,,,Scattered clouds (40-50%) 630 m,10.0 and more,12
10.12.2017 20:00,20,628.8,765,56,Wind blowing from the east-northeast,6,,,,Broken clouds (60-90%) 660 m,10.0 and more,11
10.12.2017 19:00,21,628.6,764.3,53,Wind blowing from the north-east,4,,,,Few clouds (10-30%) 690 m,10.0 and more,11
10.12.2017 18:00,22,628.4,763.5,47,Wind blowing from the east-northeast,7,,,,Few clouds (10-30%) 720 m,10.0 and more,10
10.12.2017 17:00,23,628.8,763.5,47,Wind blowing from the east-northeast,4,,,,Few clouds (10-30%) 750 m,10.0 and more,11
10.12.2017 16:00,24,628.6,762.8,47,Wind blowing from the north-northeast,9,,,,Few clouds (10-30%) 780 m,10.0 and more,12
10.12.2017 15:00,24,628.6,762.8,47,Wind blowing from the east,7,,,,Few clouds (10-30%) 780 m,10.0 and more,12
10.12.2017 14:00,23,628.8,763.5,50,Wind blowing from the east-northeast,7,,,,Few clouds (10-30%) 750 m,10.0 and more,12
10.12.2017 13:00,23,629.4,764.3,47,Wind blowing from the north-east,7,,,,Few clouds (10-30%) 750 m,10.0 and more,11
10.12.2017 12:00,22,629.6,765,50,Wind blowing from the north-northeast,5,,,,Few clouds (10-30%) 720 m,10.0 and more,11
10.12.2017 11:00,21,629.8,765.8,50,Wind blowing from the north-northeast,6,,,,Few clouds (10-30%) 690 m,10.0 and more,10
10.12.2017 10:00,20,629.4,765.8,56,Wind blowing from the north-east,8,,,,Scattered clouds (40-50%) 660 m,10.0 and more,11
10.12.2017 09:00,19,629,765.8,60,Wind blowing from the north-northeast,5,,,,Few clouds (10-30%) 630 m,10.0 and more,11
10.12.2017 08:00,17,628.1,765.8,68,Wind blowing from the north-east,4,,,,Scattered clouds (40-50%) 570 m,10.0 and more,11
10.12.2017 07:00,16,627.7,765.8,72,Wind blowing from the north-northeast,3,,,,Broken clouds (60-90%) 540 m,10.0 and more,11
10.12.2017 06:00,16,627.1,765,72,Wind blowing from the north-northeast,3,,,,Broken clouds (60-90%) 540 m,10.0 and more,11
10.12.2017 05:00,16,627.1,765,72,"Calm, no wind",0,,,,Broken clouds (60-90%) 540 m,10.0 and more,11
10.12.2017 04:00,16,627.1,765,83,"Calm, no wind",0,,,,Broken clouds (60-90%) 540 m,10.0 and more,13
10.12.2017 03:00,17,627.5,765,77,"Calm, no wind",0,,,,Broken clouds (60-90%) 540 m,10.0 and more,13
10.12.2017 02:00,17,627.5,765,77,"Calm, no wind",0,,,,Broken clouds (60-90%) 570 m,10.0 and more,13
09.12.2017 21:00,18,627.9,765,78,Wind blowing from the east-northeast,3,,,,Broken clouds (60-90%) 600 m,10.0 and more,14
09.12.2017 20:00,19,628.3,765,73,Wind blowing from the east-northeast,8,,,,Broken clouds (60-90%) 660 m,10.0 and more,14
09.12.2017 19:00,20,627.5,763.5,69,Wind blowing from the east-northeast,10,,,,Broken clouds (60-90%) 660 m,10.0 and more,14
09.12.2017 18:00,21,627.4,762.8,64,Wind blowing from the east-northeast,8,,,,Broken clouds (60-90%) 690 m,10.0 and more,14
09.12.2017 17:00,22,627.1,762,61,Wind blowing from the east-northeast,5,,,,Broken clouds (60-90%) 720 m,10.0 and more,14
09.12.2017 16:00,23,627.5,762,57,Wind blowing from the east-northeast,8,,,,Broken clouds (60-90%) 780 m,10.0 and more,14
09.12.2017 15:00,24,628,762,54,Wind blowing from the east-northeast,8,,,,Broken clouds (60-90%) 810 m,10.0 and more,14
09.12.2017 14:00,24,628.6,762.8,54,Wind blowing from the east-northeast,8,,,,Broken clouds (60-90%) 780 m,10.0 and more,14
09.12.2017 13:00,25,629.6,763.5,47,Wind blowing from the east-northeast,10,,,,Broken clouds (60-90%) 750 m,10.0 and more,13
09.12.2017 12:00,22,629,764.3,57,Wind blowing from the east-northeast,5,,,,Broken clouds (60-90%) 750 m,10.0 and more,13
09.12.2017 11:00,21,628.6,764.3,64,Wind blowing from the east-northeast,9,,,,Broken clouds (60-90%) 690 m,10.0 and more,14
09.12.2017 10:00,20,628.8,765,69,Wind blowing from the east-northeast,5,,,,Broken clouds (60-90%) 660 m,10.0 and more,14
09.12.2017 09:00,18,627.9,765,73,Wind blowing from the east-northeast,6,,,,Broken clouds (60-90%) 600 m,10.0 and more,13
08.12.2017 10:00,18,628.6,765.8,83,Wind blowing from the north-east,5,,,,Broken clouds (60-90%) 600 m,10.0 and more,15
08.12.2017 09:00,18,628.6,765.8,88,Wind blowing from the north,4,,,,"Broken clouds (60-90%) 600 m, broken clouds (60-90%) 660 m",10.0 and more,16
08.12.2017 08:00,17,627.5,765,94,Wind blowing from the east-northeast,3,,,,Overcast (100%) 540 m,10.0 and more,16
08.12.2017 07:00,17,626.9,764.3,94,Wind blowing from the east-northeast,3,,,,Overcast (100%) 540 m,10.0 and more,16
08.12.2017 06:00,17,626.9,764.3,94,"Calm, no wind",0,,,,Broken clouds (60-90%) 540 m,10.0 and more,16
08.12.2017 05:00,17,626.9,764.3,94,"Calm, no wind",0,,,,Broken clouds (60-90%) 570 m,10.0 and more,16
08.12.2017 04:00,17,626.9,764.3,94,"Calm, no wind",0,,,,Broken clouds (60-90%) 570 m,10.0 and more,16
08.12.2017 03:00,18,627.3,764.3,88,"Calm, no wind",0,,,,Broken clouds (60-90%) 600 m,10.0 and more,16
08.12.2017 02:00,18,627.9,765,83,"Calm, no wind",0,,,,Broken clouds (60-90%) 600 m,10.0 and more,15
07.12.2017 19:00,23,628.2,762.8,57,Wind blowing from the north-east,5,,,,"FE 750 m, cumulonimbus clouds , broken clouds (60-90%) 780 m",10.0 and more,14
07.12.2017 18:00,24,628,762,50,Wind blowing from the east-northeast,6,,,,"FE 780 m, cumulonimbus clouds , scattered clouds (40-50%) 840 m",10.0 and more,13
07.12.2017 17:00,26,628.8,762,45,Wind blowing from the north-northeast,5,,,,"FE 840 m, cumulonimbus clouds , scattered clouds (40-50%) 900 m",10.0 and more,13
07.12.2017 16:00,26,628.8,762,45,Wind blowing from the east-northeast,5,,,,"FE 840 m, cumulonimbus clouds , scattered clouds (40-50%) 900 m",10.0 and more,13
07.12.2017 15:00,25,629,762.8,47,Wind blowing from the east-northeast,4,,,,Broken clouds (60-90%) 810 m,10.0 and more,13
07.12.2017 14:00,25,629.6,763.5,51,Wind blowing from the east,4,,,,Broken clouds (60-90%) 810 m,10.0 and more,14
07.12.2017 13:00,25,630.3,764.3,51,Wind blowing from the east-southeast,3,,,,Broken clouds (60-90%) 810 m,10.0 and more,14
07.12.2017 12:00,24,629.9,764.3,54,Wind blowing from the east,5,,,,Broken clouds (60-90%) 780 m,10.0 and more,14
07.12.2017 11:00,23,630,765,57,Wind blowing from the east,5,,,,Broken clouds (60-90%) 750 m,10.0 and more,14
07.12.2017 10:00,21,629.8,765.8,64,Wind blowing from the north-east,3,,,,Broken clouds (60-90%) 690 m,10.0 and more,14
07.12.2017 09:00,20,629.4,765.8,69,Wind blowing from the north-northeast,3,,,,Broken clouds (60-90%) 690 m,10.0 and more,14
07.12.2017 08:00,19,629,765.8,78,Wind blowing from the north,3,,,,Scattered clouds (40-50%) 630 m,10.0 and more,15
07.12.2017 07:00,18,627.9,765,83,Wind blowing from the north-northeast,3,,,,Broken clouds (60-90%) 600 m,10.0 and more,15
07.12.2017 06:00,18,627.3,764.3,83,Wind blowing from the north-northeast,4,,,,Broken clouds (60-90%) 600 m,10.0 and more,15
07.12.2017 05:00,18,627.9,765,83,"Calm, no wind",0,,,,Broken clouds (60-90%) 600 m,10.0 and more,15
07.12.2017 03:00,19,628.3,765,78,"Calm, no wind",0,,,,Broken clouds (60-90%) 630 m,10.0 and more,15
07.12.2017 02:00,19,628.3,765,78,"Calm, no wind",0,,,,Broken clouds (60-90%) 630 m,10.0 and more,15
06.12.2017 21:00,21,628.6,764.3,64,Wind blowing from the north-northeast,5,,,,Broken clouds (60-90%) 690 m,10.0 and more,14
06.12.2017 20:00,21,628,763.5,64,Wind blowing from the east-northeast,5,,,,Broken clouds (60-90%) 690 m,10.0 and more,14
06.12.2017 19:00,22,627.8,762.8,61,Wind blowing from the east-northeast,5,,,,Broken clouds (60-90%) 720 m,10.0 and more,14
06.12.2017 18:00,23,628.2,762.8,57,Wind blowing from the east-northeast,6,,,,Broken clouds (60-90%) 750 m,10.0 and more,14
06.12.2017 17:00,25,628.4,762,47,Wind blowing from the east-northeast,5,,,,Broken clouds (60-90%) 840 m,10.0 and more,13
06.12.2017 16:00,25,628.4,762,47,Wind blowing from the east,6,,,,Broken clouds (60-90%) 840 m,10.0 and more,13
06.12.2017 15:00,25,629.6,763.5,47,Wind blowing from the north-northeast,6,,,,Broken clouds (60-90%) 840 m,10.0 and more,13
06.12.2017 14:00,24,629.9,764.3,50,Wind blowing from the north-northeast,6,,,,Broken clouds (60-90%) 780 m,10.0 and more,13
06.12.2017 13:00,22,629.6,765,57,Wind blowing from the east-northeast,5,,,,Broken clouds (60-90%) 690 m,10.0 and more,13
06.12.2017 12:00,22,630.3,765.8,57,Wind blowing from the east-northeast,5,,,,Broken clouds (60-90%) 690 m,10.0 and more,13
06.12.2017 11:00,21,629.8,765.8,60,Wind blowing from the east-northeast,5,,,,Broken clouds (60-90%) 690 m,10.0 and more,13
06.12.2017 10:00,20,630.1,766.6,64,Wind blowing from the north-northeast,5,,,,Broken clouds (60-90%) 660 m,10.0 and more,13
06.12.2017 09:00,20,629.4,765.8,60,Wind blowing from the north-northeast,4,,,,Scattered clouds (40-50%) 660 m,10.0 and more,12
06.12.2017 08:00,17,628.1,765.8,83,"Calm, no wind",0,,,,Scattered clouds (40-50%) 570 m,10.0 and more,14
06.12.2017 07:00,17,628.1,765.8,83,"Calm, no wind",0,,,,Scattered clouds (40-50%) 570 m,10.0 and more,14
06.12.2017 06:00,17,628.1,765.8,83,"Calm, no wind",0,,,,Broken clouds (60-90%) 570 m,10.0 and more,14
06.12.2017 04:00,17,628.1,765.8,83,"Calm, no wind",0,,,,Broken clouds (60-90%) 570 m,10.0 and more,14
06.12.2017 03:00,18,628.6,765.8,78,"Calm, no wind",0,,,,Broken clouds (60-90%) 600 m,10.0 and more,14
06.12.2017 02:00,18,629.2,766.6,78,Wind blowing from the east,2,,,,Broken clouds (60-90%) 600 m,10.0 and more,14
05.12.2017 21:00,19,628.3,765,73,Wind blowing from the north-east,5,,,,Scattered clouds (40-50%) 630 m,10.0 and more,14
05.12.2017 20:00,21,628.6,764.3,53,Wind blowing from the east-northeast,4,,,,Scattered clouds (40-50%) 690 m,10.0 and more,11
05.12.2017 19:00,23,628.8,763.5,53,Wind blowing from the north-east,4,,,,Scattered clouds (40-50%) 750 m,10.0 and more,13
05.12.2017 18:00,24,629.2,763.5,50,Wind blowing from the east,6,,,,Scattered clouds (40-50%) 780 m,10.0 and more,13
05.12.2017 17:00,25,629.6,763.5,47,Wind blowing from the east,5,,,,Scattered clouds (40-50%) 810 m,10.0 and more,13
05.12.2017 16:00,25,629.6,763.5,47,Wind blowing from the east-northeast,7,,,,Scattered clouds (40-50%) 810 m,10.0 and more,13
05.12.2017 14:00,23,629.4,764.3,57,Wind blowing from the north-east,5,,,,Scattered clouds (40-50%) 750 m,10.0 and more,14
05.12.2017 13:00,23,630,765,57,Wind blowing from the north-northeast,6,,,,Scattered clouds (40-50%) 750 m,10.0 and more,14
05.12.2017 12:00,23,630.7,765.8,57,Wind blowing from the east-northeast,5,,,,Scattered clouds (40-50%) 750 m,10.0 and more,14
05.12.2017 10:00,22,631.5,767.3,61,Wind blowing from the east,3,,,,Few clouds (10-30%) 720 m,10.0 and more,14
05.12.2017 09:00,19,629.7,766.6,73,Wind blowing from the east-northeast,4,,,,Broken clouds (60-90%) 690 m,10.0 and more,14
04.12.2017 10:00,19,630.2,767.3,73,Wind blowing from the east-northeast,5,,,,Broken clouds (60-90%) 630 m,10.0 and more,14
04.12.2017 09:00,19,630.2,767.3,78,Wind blowing from the north-northeast,3,,,,Broken clouds (60-90%) 630 m,10.0 and more,15
04.12.2017 08:00,17,629.4,767.3,83,Wind blowing from the north-east,2,,,,Broken clouds (60-90%) 570 m,10.0 and more,14
04.12.2017 07:00,16,628.4,766.6,83,"Calm, no wind",0,,,,Broken clouds (60-90%) 540 m,10.0 and more,13
04.12.2017 06:00,16,627.7,765.8,83,"Calm, no wind",0,,,,Scattered clouds (40-50%) 540 m,10.0 and more,13
04.12.2017 05:00,17,627.5,765,73,"Calm, no wind",0,,,,Few clouds (10-30%) 570 m,10.0 and more,12
04.12.2017 04:00,17,627.5,765,73,Wind blowing from the north,3,,,,Scattered clouds (40-50%) 570 m,10.0 and more,12
04.12.2017 03:00,17,627.5,765,73,"Calm, no wind",0,,,,Scattered clouds (40-50%) 570 m,10.0 and more,12
03.12.2017 10:00,20,630.7,767.3,64,Wind blowing from the north-northeast,5,,,,Scattered clouds (40-50%) 660 m,10.0 and more,13
03.12.2017 09:00,19,630.2,767.3,64,Wind blowing from the north,4,,,,Few clouds (10-30%) 630 m,10.0 and more,12
03.12.2017 08:00,18,629.2,766.6,73,Wind blowing from the east-northeast,3,,,,No Significant Clouds,10.0 and more,13
03.12.2017 07:00,16,627.7,765.8,77,"Calm, no wind",0,,,,Few clouds (10-30%) 540 m,10.0 and more,12
03.12.2017 06:00,16,627.7,765.8,77,"Calm, no wind",0,,,,Few clouds (10-30%) 540 m,10.0 and more,12
03.12.2017 05:00,16,627.1,765,77,"Calm, no wind",0,,,,No clouds,,12
03.12.2017 04:00,16,627.1,765,77,"Calm, no wind",0,,,,No clouds,,12
03.12.2017 03:00,17,628.1,765.8,73,"Calm, no wind",0,,,,No clouds,,12
02.12.2017 22:00,19,629,765.8,60,"Calm, no wind",0,,,,Few clouds (10-30%) 630 m,10.0 and more,11
02.12.2017 21:00,19,629,765.8,56,"Calm, no wind",0,,,,Scattered clouds (40-50%) 630 m,10.0 and more,10
02.12.2017 20:00,20,628.2,764.3,46,Wind blowing from the north-east,4,,,,Scattered clouds (40-50%) 660 m,10.0 and more,8
02.12.2017 19:00,21,628,763.5,35,Wind blowing from the north-northeast,4,,,,Few clouds (10-30%) 690 m,10.0 and more,5
02.12.2017 18:00,23,628.8,763.5,31,Wind blowing from the north-east,5,,,,Few clouds (10-30%) 750 m,10.0 and more,5
02.12.2017 17:00,24,629.2,763.5,29,Wind blowing from the east,4,,,,Few clouds (10-30%) 780 m,10.0 and more,5
02.12.2017 16:00,25,629.6,763.5,30,Wind blowing from the north-east,5,,,,Few clouds (10-30%) 810 m,10.0 and more,6
02.12.2017 15:00,25,629.6,763.5,34,Wind blowing from the east,7,,,,Few clouds (10-30%) 810 m,10.0 and more,8
02.12.2017 14:00,25,630.3,764.3,42,Wind blowing from the east-northeast,5,,,,Few clouds (10-30%) 810 m,10.0 and more,11
02.12.2017 13:00,24,630.4,765,47,Wind blowing from the east-northeast,5,,,,Scattered clouds (40-50%) 780 m,10.0 and more,12
02.12.2017 12:00,23,630,765,50,Wind blowing from the east,5,,,,Scattered clouds (40-50%) 750 m,10.0 and more,12
02.12.2017 11:00,22,630.3,765.8,57,Wind blowing from the east-northeast,4,,,,Scattered clouds (40-50%) 720 m,10.0 and more,13
02.12.2017 10:00,20,630.1,766.6,64,Wind blowing from the north-northeast,5,,,,Scattered clouds (40-50%) 660 m,10.0 and more,13
02.12.2017 09:00,19,629,765.8,68,Wind blowing from the east-northeast,5,,,,Scattered clouds (40-50%) 630 m,10.0 and more,13
02.12.2017 08:00,18,628.6,765.8,68,Wind blowing from the east-northeast,3,,,,Few clouds (10-30%) 600 m,10.0 and more,12
02.12.2017 07:00,17,628.1,765.8,73,"Calm, no wind",0,,,,Scattered clouds (40-50%) 570 m,10.0 and more,12
02.12.2017 06:00,17,627.5,765,73,Wind blowing from the north-northeast,3,,,,Broken clouds (60-90%) 570 m,10.0 and more,12
01.12.2017 17:00,25,629.6,763.5,34,Wind blowing from the east-northeast,10,,,,"Few clouds (10-30%) 810 m, cumulonimbus clouds",10.0 and more,8
01.12.2017 16:00,25,629.6,763.5,34,Wind blowing from the east-northeast,10,,,,"Few clouds (10-30%) 810 m, cumulonimbus clouds",10.0 and more,8
01.12.2017 15:00,25,629.6,763.5,36,Wind blowing from the east,9,,,,Few clouds (10-30%) 810 m,10.0 and more,9
01.12.2017 14:00,25,630.3,764.3,32,Wind blowing from the north-northeast,8,,,,Few clouds (10-30%) 810 m,10.0 and more,7
01.12.2017 13:00,24,630.4,765,36,Wind blowing from the north-east,6,,,,Few clouds (10-30%) 780 m,10.0 and more,8
01.12.2017 12:00,23,630.7,765.8,53,Wind blowing from the east-northeast,6,,,,Few clouds (10-30%) 750 m,10.0 and more,13
01.12.2017 11:00,22,630.9,766.6,61,Wind blowing from the east-northeast,5,,,,Scattered clouds (40-50%) 720 m,10.0 and more,14
01.12.2017 10:00,20,630.1,766.6,69,Wind blowing from the north-east,3,,,,Broken clouds (60-90%) 660 m,10.0 and more,14
01.12.2017 09:00,18,629.2,766.6,78,,,,,,Broken clouds (60-90%) 600 m,10.0 and more,14
01.12.2017 08:00,17,628.8,766.6,88,Wind blowing from the north,4,,,,Broken clouds (60-90%) 570 m,10.0 and more,15
01.12.2017 07:00,17,628.1,765.8,88,Wind blowing from the north-northeast,2,,,,Scattered clouds (40-50%) 570 m,10.0 and more,15
01.12.2017 06:00,17,628.1,765.8,83,Wind blowing from the north-east,3,,,,Broken clouds (60-90%) 570 m,10.0 and more,14
01.12.2017 05:00,17,628.1,765.8,88,Wind blowing from the north-northeast,3,,,,Broken clouds (60-90%) 570 m,10.0 and more,15
01.12.2017 04:00,17,628.1,765.8,88,Wind blowing from the north-east,3,,,,Overcast (100%) 570 m,10.0 and more,15
01.12.2017 03:00,16,627.7,765.8,100,Wind blowing from the north-northeast,2,,Light rain,,Overcast (100%) 540 m,10.0 and more,16
01.12.2017 02:00,16,627.7,765.8,100,Wind blowing from the east,4,,Light rain,,Overcast (100%) 540 m,10.0 and more,16
01.12.2017 01:00,17,628.8,766.6,88,Wind blowing from the east-northeast,4,,,,Broken clouds (60-90%) 570 m,10.0 and more,15
30.11.2017 22:00,18,629.8,767.3,83,Wind blowing from the east-northeast,4,,,,Few clouds (10-30%) 600 m,10.0 and more,15
30.11.2017 21:00,18,629.8,767.3,83,Wind blowing from the north-east,4,,,,Few clouds (10-30%) 600 m,10.0 and more,15
30.11.2017 20:00,19,629,765.8,78,Wind blowing from the north-northeast,4,,,,Broken clouds (60-90%) 630 m,10.0 and more,15
30.11.2017 19:00,20,629.4,765.8,69,Wind blowing from the north-east,5,,,,Scattered clouds (40-50%) 660 m,10.0 and more,14
30.11.2017 18:00,21,629.2,765,57,Wind blowing from the east-northeast,8,,,,Scattered clouds (40-50%) 690 m,10.0 and more,12
30.11.2017 17:00,23,629.4,764.3,57,Wind blowing from the north-east,6,,,,Scattered clouds (40-50%) 750 m,10.0 and more,14
30.11.2017 16:00,24,629.9,764.3,54,Wind blowing from the east,8,,,,"Few clouds (10-30%) 750 m, cumulonimbus clouds , broken clouds (60-90%) 780 m",10.0 and more,14
30.11.2017 15:00,24,630.4,765,50,Wind blowing from the east-northeast,8,,,,Broken clouds (60-90%) 780 m,10.0 and more,13
30.11.2017 14:00,24,630.4,765,57,Wind blowing from the east-northeast,8,,,,Broken clouds (60-90%) 780 m,10.0 and more,15
30.11.2017 13:00,23,630.7,765.8,53,Wind blowing from the east-northeast,9,,,,Broken clouds (60-90%) 750 m,10.0 and more,13
30.11.2017 12:00,22,630.9,766.6,61,Wind blowing from the east-northeast,9,,,,Broken clouds (60-90%) 720 m,10.0 and more,14
30.11.2017 11:00,19,630.2,767.3,73,Wind blowing from the east-northeast,6,,,,Broken clouds (60-90%) 630 m,10.0 and more,14
30.11.2017 10:00,18,629.8,767.3,78,Wind blowing from the north-northeast,4,,,,Broken clouds (60-90%) 600 m,10.0 and more,14
